@relation doc-subject

@attribute filename numeric
@attribute Subject0 numeric
@attribute Subject1 numeric
@attribute Subject2 numeric
@attribute Subject3 numeric
@attribute Subject4 numeric
@attribute Subject5 numeric
@attribute Subject6 numeric
@attribute Subject7 numeric
@attribute Subject8 numeric
@attribute Subject9 numeric
@attribute Subject10 numeric
@attribute Subject11 numeric
@attribute Subject12 numeric
@attribute Subject13 numeric
@attribute Subject14 numeric

@data
2893,0.08069,0.014362,0.129199,0.071427,0.037854,0.068855,0.038108,0.083714,0.097164,0.075448,0.133502,0.046601,0.02104,0.030841,0.071193
3267,0.081204,0.049595,0.044524,0.10437,0.159616,0.062248,0.009467,0.094811,0.019836,0.138382,0.06413,0.127637,0.021712,0.005919,0.016551
3329,0.065185,0.05218,0.011494,0.085022,0.042157,0.116042,0.049058,0.066787,0.14945,0.032052,0.037608,0.075205,0.114145,0.069833,0.033782
2860,0.078506,0.016084,0.083972,0.069992,0.04886,0.114744,0.004982,0.088304,0.104559,0.063712,0.055596,0.086211,0.096747,0.077784,0.009947
3012,0.111046,0.00849,0.126619,0.052418,0.097982,0.021922,0.044554,0.044821,0.144851,0.01656,0.0457,0.031508,0.047536,0.135959,0.070033
3076,0.080757,0.104927,0.065654,0.068713,0.000677,0.068995,0.069086,0.048264,0.094894,0.07639,0.079763,0.07525,0.026953,0.013953,0.125722
3515,0.041927,0.013962,0.08661,0.097212,0.027217,0.04551,0.005285,0.063848,0.114114,0.007422,0.12392,0.005745,0.169722,0.174317,0.023189
3259,0.066999,0.042257,0.087544,0.129512,0.031629,0.008057,0.130645,0.065733,0.118682,0.090865,0.009525,0.00801,0.097657,0.031995,0.08089
3534,0.036801,0.012343,0.118776,0.044355,0.111492,0.017592,0.023391,0.084933,0.076314,0.043334,0.114286,0.119242,0.059713,0.032933,0.104495
2956,0.030137,0.062036,0.005903,0.042523,0.104523,0.041473,0.1038,0.073643,0.054289,0.046339,0.131189,0.078082,0.096655,0.064166,0.065243
3350,0.082896,0.097128,0.100957,0.088365,0.066004,0.039174,0.097427,0.03283,0.068246,0.025606,0.024771,0.025514,0.099815,0.076876,0.074391
3105,0.132128,0.02012,0.007564,0.075227,0.107039,0.036246,0.083133,0.003361,0.01178,0.054908,0.116951,0.099259,0.133819,0.050825,0.06764
3299,0.040918,0.12382,0.067187,0.08698,0.013467,0.057931,0.078382,0.002782,0.034936,0.047611,0.109437,0.118353,0.043328,0.107892,0.066975
2981,0.100962,0.072658,0.036948,0.019738,0.035678,0.131856,0.058187,0.10277,0.088625,0.036907,0.056353,0.055087,0.044047,0.028265,0.131919
3027,0.029423,0.141037,0.090301,0.091355,0.074676,0.136471,0.012703,0.004802,0.060455,0.029079,0.134505,0.029844,0.039473,0.008124,0.117751
3472,0.001426,0.094143,0.090391,0.035728,0.11907,0.057046,0.063853,0.017314,0.096642,0.112074,0.022294,0.068376,0.086987,0.057204,0.077453
3345,0.092437,0.037861,0.04412,0.066963,0.09091,0.099277,0.032138,0.095173,0.056152,0.087567,0.09688,0.058789,0.055159,0.083389,0.003185
3178,0.088133,0.098183,0.012219,0.069615,0.093216,0.000984,0.031816,0.096929,0.007668,0.107676,0.109058,0.0748,0.084076,0.071362,0.054264
3419,0.142471,0.140606,0.019232,0.123491,0.007101,0.008823,0.052723,0.035666,0.105192,0.023079,0.04746,0.105168,0.035604,0.107382,0.046002
2940,0.133943,0.043776,0.005682,0.003304,0.13259,0.090686,0.001617,0.045682,0.125782,0.115988,0.039463,0.064705,0.076084,0.112248,0.008452
3402,0.050277,0.029198,0.019827,0.091877,0.073424,0.111925,0.080826,0.093915,0.017522,0.098435,0.038028,0.000714,0.10902,0.063657,0.121353
3475,0.084432,0.042344,0.008787,0.056008,0.125779,0.031761,0.10062,0.039531,0.067043,0.079971,0.106984,0.029346,0.108364,0.006616,0.112414
3191,0.11595,0.122316,0.043343,0.099267,0.002619,0.000304,0.003908,0.024973,0.146693,0.032711,0.083609,0.045292,0.129635,0.092557,0.056823
3526,0.116873,0.052923,0.14836,0.040354,0.132648,0.046179,0.088493,0.013581,0.028821,0.063254,0.088034,0.025964,0.098582,0.048095,0.007839
2884,0.111756,0.070445,0.114969,0.058586,0.115735,0.106406,0.06638,0.052895,0.023147,0.055813,0.05136,0.035832,0.023245,0.031588,0.081844
2931,0.115556,0.118883,0.076356,0.072971,0.053101,0.006853,0.125596,0.072642,0.032204,0.012483,0.126072,0.011005,0.012579,0.083388,0.080311
3379,0.025719,0.153843,0.126537,0.134842,0.010651,0.00849,0.062646,0.018257,0.068009,0.088006,0.093291,0.070228,0.020226,0.008457,0.110799
3530,0.072531,0.123697,0.054589,0.020417,0.071127,0.058474,0.004656,0.128933,0.082432,0.033947,0.003131,0.117765,0.116347,0.085829,0.026123
3124,0.035291,0.093705,0.045327,0.048089,0.051212,0.114627,0.099698,0.016183,0.08288,0.078774,0.116791,0.039289,0.031987,0.120955,0.025193
3134,0.002029,0.093824,0.03154,0.03104,0.078828,0.109499,0.054023,0.113588,0.016341,0.084394,0.12313,0.028044,0.073949,0.103323,0.056448
3150,0.119635,0.093294,0.037852,0.052725,0.066587,0.056417,0.11885,0.079155,0.050852,0.012032,0.044356,0.015232,0.066486,0.097927,0.088599
2861,0.01719,0.020647,0.051524,0.115843,0.083186,0.034907,0.148622,0.083665,0.120047,0.041224,0.006244,0.103164,0.013175,0.117368,0.043194
3392,0.037566,0.046076,0.011078,0.060182,0.072186,0.071377,0.037665,0.065336,0.12264,0.100981,0.110682,0.110127,0.084471,0.041536,0.028098
3339,0.05559,0.086615,0.10552,0.029013,0.072783,0.081418,0.079736,0.057047,0.073528,0.061487,0.096372,0.050004,0.023438,0.080365,0.047083
3317,0.08077,0.046685,0.146213,0.044473,0.061316,0.043368,0.144857,0.093693,0.000921,0.08602,0.063126,0.10293,0.036074,0.024078,0.025475
3541,0.071074,0.083944,0.089456,0.077159,0.068734,0.046473,0.080162,0.065838,0.043259,0.00803,0.080604,0.043413,0.078736,0.074079,0.089039
2902,0.099574,0.067487,0.097955,0.054566,0.040836,0.063478,0.111723,0.093722,0.055988,0.039321,0.046501,0.110996,0.006676,0.037968,0.073211
3383,0.063298,0.026313,0.111827,0.025489,0.098355,0.095041,0.088875,0.022252,0.096433,0.0081,0.079169,0.057346,0.064665,0.067232,0.095604
2899,0.07106,0.100052,0.040948,0.122062,0.035186,0.042445,0.043605,0.093279,0.048068,0.130512,0.018108,0.112722,0.042344,0.097071,0.002539
2853,0.021959,0.104877,0.088917,0.020229,0.004092,0.113041,0.030215,0.058553,0.1109,0.115036,0.033139,0.112471,0.077819,0.108562,0.000188
3514,0.013473,0.104142,0.095688,0.026118,0.000712,0.099865,0.080741,0.058722,0.144826,0.067241,0.022075,0.053746,0.028218,0.103418,0.101014
3288,0.019609,0.058964,0.086885,0.096576,0.095997,0.067849,0.125968,0.107837,0.047061,0.098692,0.028764,0.022368,0.049084,0.055161,0.039186
3366,0.00012,0.041406,0.002854,0.027887,0.03326,0.097377,0.060366,0.075548,0.040047,0.076464,0.085141,0.085647,0.129953,0.095654,0.148275
3074,0.084436,0.078161,0.102128,0.097289,0.022362,0.107014,0.026966,0.068538,0.133169,0.040263,0.051705,0.097816,0.042572,0.017058,0.030523
3547,0.07774,0.118429,0.056674,0.0899,0.019941,0.057092,0.000672,0.092785,0.035532,0.052497,0.097374,0.032854,0.087788,0.122862,0.05786
3168,0.112999,0.040756,0.117536,0.111973,0.103393,0.004451,0.101684,0.043616,0.090192,0.112437,0.008293,0.021346,0.016449,0.01046,0.104415
2927,0.042724,0.048687,0.039825,0.110231,0.021152,0.033579,0.11599,0.11312,0.002775,0.082554,0.123063,0.063921,0.059527,0.052625,0.090227
2934,0.111654,0.067836,0.01299,0.011957,0.078995,0.12223,0.080336,0.039729,0.125631,0.067423,0.083472,0.041415,0.067692,0.029759,0.058882
3376,0.076165,0.007258,0.02303,0.110086,0.044616,0.124443,0.05948,0.039551,0.084451,0.133253,0.078406,0.097402,0.004709,0.001882,0.115268
3003,0.132946,0.024556,0.076528,0.016831,0.139687,0.103037,0.020732,0.045577,0.045395,0.114606,0.039858,0.080178,0.082651,0.036971,0.040447
2951,0.066965,0.083264,0.043481,0.061571,0.09055,0.098364,0.050292,0.010806,0.109574,0.019443,0.100761,0.066983,0.02539,0.09349,0.079068
3156,0.038259,0.044565,0.018132,0.104874,0.10392,0.118324,0.077137,0.056079,0.006371,0.104556,0.10161,0.066775,0.016623,0.051807,0.090968
2938,0.120925,0.071662,0.112267,0.098731,0.020003,0.025557,0.057513,0.085338,0.073849,0.080495,0.078662,0.078877,0.001759,0.01091,0.083452
3225,0.006112,0.061885,0.128014,0.112084,0.034349,0.102259,0.118959,0.084878,0.015287,0.173264,0.049257,0.025522,0.018817,0.01401,0.055303
3177,0.139725,0.114858,0.034985,0.04042,0.125021,0.040962,0.009995,0.049566,0.007428,0.01594,0.13669,0.103524,0.014472,0.068399,0.098015
3047,0.042362,0.049567,0.022281,0.099177,0.049993,0.070404,0.017368,0.10678,0.025016,0.13747,0.092338,0.140222,0.037976,0.099448,0.009599
3051,0.10251,0.007544,0.125734,0.085979,0.093068,0.064733,0.09121,0.045469,0.146576,0.010643,0.000514,0.021987,0.001697,0.114483,0.087853
3162,0.023237,0.073599,0.124736,0.033469,0.112269,0.003338,0.007578,0.06885,0.065712,0.025833,0.096807,0.039491,0.093573,0.120732,0.110777
2885,0.083921,0.116896,0.004215,0.085205,0.012359,0.054288,0.023423,0.100874,0.043412,0.117919,0.114581,0.085385,0.088256,0.012905,0.056362
3500,0.046452,0.116423,0.001635,0.034268,0.015328,0.097601,0.114068,0.08317,0.111799,0.006353,0.008877,0.05735,0.134343,0.08305,0.089282
3219,0.00795,0.132913,0.043579,0.137483,0.11042,0.071296,0.025368,0.111237,0.040117,0.040588,0.017223,0.106481,0.080761,0.048529,0.026055
3038,0.048664,0.002796,0.133582,0.008118,0.060072,0.079082,0.106262,0.03301,0.018279,0.118261,0.134851,0.042607,0.143456,0.022758,0.048202
3217,0.126907,0.13565,0.100991,0.052166,0.060231,0.012043,0.140718,0.060443,0.042663,0.032294,0.014567,0.049734,0.012848,0.049427,0.109315
3453,0.065589,0.028388,0.031321,0.016411,0.082587,0.042873,0.09202,0.040665,0.107587,0.101605,0.070021,0.115466,0.086831,0.002817,0.115819
2939,0.111341,0.002299,0.149343,0.002354,0.092217,0.065173,0.084071,0.121755,0.111641,0.03849,0.025858,0.00032,0.102042,0.031122,0.061974
3348,0.029612,0.084663,0.090663,0.013135,0.097922,0.099542,0.094994,0.020262,0.06626,0.02922,0.012254,0.072755,0.048096,0.121391,0.119231
2987,0.130515,0.119713,0.038724,0.015953,0.010041,0.004086,0.056403,0.070882,0.133195,0.056268,0.117375,0.13594,0.049249,0.045687,0.015969
3320,0.053784,0.066744,0.084392,0.024189,0.04285,0.093933,0.004113,0.082921,0.066009,0.07291,0.105975,0.070021,0.105143,0.053224,0.07379
3309,0.088309,0.054423,0.0818,0.051353,0.10797,0.024871,0.092434,0.08738,0.089926,0.005296,0.063403,0.078234,0.022474,0.060196,0.091932
3448,0.048704,0.112915,0.114131,0.027715,0.124994,0.024001,0.070136,0.022809,0.006396,0.080913,0.129752,0.113701,0.013204,0.014343,0.096285
3158,0.108341,0.093918,0.023301,0.053673,0.092813,0.084474,0.094714,0.096369,0.044362,0.052247,0.090058,0.058079,0.053159,0.035967,0.018525
3220,0.043279,0.030618,0.093228,0.067862,0.096134,0.069943,0.085879,0.01879,0.039139,0.047865,0.11586,0.104736,0.06339,0.044971,0.078307
3378,0.054857,0.078687,0.102907,0.085089,0.048181,0.026308,0.085385,0.053426,0.065664,0.084806,0.056915,0.079142,0.085916,0.059585,0.033133
3353,0.110913,0.022289,0.095115,0.063229,0.103999,0.107699,0.126993,0.092057,0.082657,0.011322,0.048739,0.002711,0.035017,0.044416,0.052845
3400,0.033417,0.032566,0.094926,0.087495,0.104835,0.006648,0.066892,0.072546,0.109047,0.068812,0.077523,0.075178,0.101023,0.024722,0.044372
3533,0.0848,0.064387,0.020991,0.068237,0.120725,0.059128,0.066195,0.086227,0.094597,0.068503,0.044338,0.058468,0.061807,0.016816,0.08478
3356,0.029867,0.054709,0.073798,0.001487,0.029147,0.07424,0.091956,0.016845,0.11407,0.106824,0.087707,0.052512,0.113285,0.047393,0.106159
3410,0.016246,0.059009,0.131374,0.027522,0.017562,0.06779,0.056441,0.100994,0.098785,0.072442,0.012496,0.063936,0.111359,0.045124,0.11892
3544,0.104679,0.04357,0.061787,0.073235,0.049042,0.061724,0.038029,0.092642,0.016803,0.094839,0.054994,0.089517,0.051246,0.097114,0.070779
3442,0.008801,0.032848,0.056764,0.090796,0.099068,0.080088,0.046751,0.071396,0.051484,0.071149,0.076297,0.09871,0.080748,0.088229,0.046872
3545,0.081194,0.037044,0.078184,0.045608,0.048538,0.040939,0.147945,0.119905,0.026269,0.101489,0.048392,0.05631,0.109074,0.002175,0.056934
2949,0.010393,0.057468,0.091209,0.047395,0.061408,0.051243,0.047864,0.100112,0.048199,0.081262,0.139676,0.097616,0.056786,0.014418,0.094953
2942,0.020785,0.003862,0.133611,0.149917,0.031318,0.044774,0.161015,0.050129,0.105563,0.091161,0.003737,0.005234,0.030979,0.025941,0.141972
3045,0.007647,0.10107,0.05625,0.007149,0.065756,0.08247,0.13316,0.079949,0.125903,0.053704,0.015985,0.033741,0.123529,0.013422,0.100265
2917,0.099219,0.055038,0.090134,0.113281,0.030414,0.06055,0.06565,0.013143,0.128281,0.011658,0.053996,0.069932,0.094636,0.008856,0.105214
3207,0.118607,0.128946,0.018612,0.002689,0.009048,0.07484,0.038203,0.115101,0.100877,0.039685,0.10594,0.023552,0.047582,0.062948,0.113372
3185,0.000183,0.023127,0.053324,0.130843,0.131481,0.136253,0.034232,0.118652,0.03327,0.094568,0.039759,0.000166,0.069056,0.121605,0.013482
3434,0.133715,0.01004,0.003779,0.107654,0.062385,0.126696,0.037793,0.059302,0.058018,0.071971,0.053195,0.072478,0.070583,0.116308,0.016084
3010,0.028501,0.056907,0.090136,0.09988,0.008395,0.140142,0.027714,0.148893,0.067759,0.013736,0.118617,0.099673,0.008882,0.024754,0.066011
3146,0.097138,0.047654,0.081776,0.116579,0.08061,0.071379,0.028581,0.040573,0.035909,0.042493,0.076446,0.096855,0.071181,0.016049,0.096775
3504,0.048777,0.078594,0.028175,0.11662,0.038984,0.03525,0.020412,0.070731,0.093049,0.019935,0.038016,0.11131,0.104032,0.110621,0.085494
3174,0.034155,0.112407,0.119904,0.038064,0.107063,0.009029,0.016801,0.029445,0.094993,0.093968,0.05946,0.118996,0.006929,0.104429,0.054356
2919,0.096697,0.102207,0.014133,0.078083,0.052256,0.089073,0.08871,0.043012,0.065408,0.054042,0.072398,0.085133,0.048969,0.035728,0.074152
2971,0.072707,0.100198,0.100706,0.022277,0.084044,0.105138,0.089969,0.055086,0.035127,0.044038,0.065626,0.071095,0.049223,0.000947,0.103822
3117,0.126991,0.034759,0.127086,0.038344,0.108714,0.002345,0.103151,0.103059,0.014744,0.063639,0.121926,0.008339,0.057283,0.028119,0.061501
3428,0.135079,0.000953,0.088757,0.115336,0.083996,0.049181,0.016442,0.046773,0.073382,0.083272,0.048977,0.106936,0.064232,0.036843,0.04984
2967,0.057452,0.077122,0.061401,0.099143,0.005094,0.07304,0.017064,0.070819,0.053152,0.061127,0.11281,0.068192,0.093171,0.06191,0.088503
3007,0.084099,0.101669,0.113777,0.092701,0.058339,0.080292,0.014451,0.023761,0.002783,0.024078,0.025898,0.070573,0.091196,0.126034,0.090347
3542,0.01491,0.077802,0.089313,0.078205,0.111893,0.010211,0.074297,0.091335,0.039749,0.038365,0.084147,0.067397,0.057485,0.099245,0.065646
3433,0.062525,0.050381,0.146982,0.100697,0.05641,0.041734,0.054013,0.151853,0.027503,0.008164,0.018925,0.021766,0.042758,0.12528,0.091009
3552,0.030536,0.03905,0.165611,0.155958,0.041889,0.014291,0.004816,0.000933,0.119619,0.077161,0.044544,0.064005,0.130998,0.08773,0.022858
3087,0.096296,0.066113,0.027143,0.063238,0.022994,0.108087,0.067145,0.010917,0.092549,0.104887,0.099372,0.02607,0.097717,0.09338,0.024092
3346,0.030571,0.123821,0.051843,0.043395,0.043678,0.020511,0.110224,0.019007,0.061178,0.101602,0.0138,0.090695,0.100691,0.103927,0.085058
3155,0.037958,0.017663,0.002094,0.112746,0.074539,0.010877,0.064245,0.105789,0.117142,0.116423,0.034813,0.111199,0.100386,0.006841,0.087285
2859,0.078291,0.027993,0.126878,0.104705,0.103298,0.112662,0.118475,0.024465,0.070037,0.000723,0.063517,0.011917,0.068435,0.07068,0.017923
3422,0.124741,0.035713,0.097014,0.047226,0.117153,0.083758,0.088393,0.021272,0.047038,0.050312,0.002315,0.033274,0.080583,0.006904,0.164304
3224,0.065156,0.010496,0.120215,0.130542,0.100763,0.139933,0.074215,0.013769,0.019184,0.012307,0.069721,0.036059,0.110691,0.093911,0.003038
3100,0.04412,0.00286,0.085758,0.060804,0.111159,0.0962,0.03479,0.072313,0.094674,0.02089,0.06145,0.08222,0.115968,0.02916,0.087634
2897,0.094453,0.073411,0.080239,0.071749,0.065134,0.065081,0.000423,0.053125,0.107768,0.083519,0.037577,0.047936,0.124652,0.00425,0.090683
3143,0.051609,0.115759,0.038493,0.034763,0.039736,0.036712,0.003065,0.090157,0.105626,0.033394,0.083316,0.116934,0.104076,0.11565,0.03071
3235,0.033299,0.124548,0.11945,0.076089,0.03467,0.062685,0.0851,0.069266,0.112694,0.121867,0.047376,0.049038,0.02777,0.004142,0.032007
3375,0.109459,0.105352,0.112904,0.099095,0.090413,0.076904,0.016815,0.063368,0.082892,0.008685,0.035635,0.060387,0.003035,0.054605,0.080451
2944,0.115088,0.105288,0.030364,0.081797,0.11798,0.048511,0.0547,0.031031,0.090736,0.01312,0.122598,0.038062,0.057801,0.023349,0.069573
3426,0.089344,0.030117,0.089495,0.144431,0.11155,0.017461,0.050376,0.125975,0.015704,0.040159,0.015863,0.025366,0.093922,0.104827,0.045409
3368,0.074776,0.160553,0.050699,0.024961,0.006837,0.15914,0.030455,0.065202,0.049401,0.074892,0.013513,0.134699,0.007115,0.098452,0.049305
3349,0.075396,0.07004,0.102033,0.022244,0.082967,0.002835,0.022735,0.091384,0.102896,0.05908,0.108806,0.104789,0.050179,0.094149,0.010469
2921,0.009033,0.070802,0.169026,0.000571,0.04409,0.146687,0.104383,0.003188,0.025336,0.074689,0.091053,0.062634,0.138191,0.04295,0.017369
3540,0.013157,0.089214,0.051851,0.104306,0.017537,0.084137,0.015737,0.108695,0.070868,0.085206,0.013995,0.076163,0.102541,0.08947,0.077123
3354,0.027019,0.111729,0.084108,0.118275,0.018692,0.112206,0.001465,0.007361,0.106559,0.060955,0.109941,0.121274,0.057226,0.022556,0.040634
2985,0.017,0.036693,0.092808,0.011452,0.098369,0.110511,0.115956,0.079004,0.078592,0.051497,0.137248,0.02904,0.074342,0.055576,0.011913
2960,0.019901,0.039707,0.068558,0.103878,0.063661,0.081968,0.03394,0.0505,0.110186,0.089477,0.082365,0.102676,0.042985,0.070537,0.039661
3494,0.07407,0.081795,0.014214,0.021324,0.058843,0.000102,0.059865,0.090221,0.135208,0.129976,0.126765,0.005382,0.073768,0.016757,0.111709
2904,0.030474,0.079761,0.129895,0.0542,0.111808,0.012374,0.073627,0.056318,0.027625,0.008558,0.114802,0.069973,0.115112,0.030799,0.084676
3080,0.128584,0.098002,0.074175,0.027498,0.073678,0.053714,0.015715,0.099382,0.016802,0.019564,0.155371,0.007282,0.038827,0.123091,0.068315
2864,0.079939,0.129066,0.045075,0.042201,0.087558,0.061183,0.035103,0.052925,0.047019,0.059381,0.078255,0.147463,0.035116,0.093291,0.006424
2872,0.085515,0.038573,0.095934,0.020333,0.005577,0.111427,0.057188,0.083257,0.101873,0.013576,0.083791,0.091927,0.102666,0.084186,0.024176
3002,0.015976,0.105648,0.085938,0.105829,0.027296,0.053474,0.049142,0.050077,0.031734,0.093263,0.025028,0.075291,0.03796,0.128822,0.114522
3450,0.071902,0.080291,0.035876,0.005197,0.068501,0.053429,0.130171,0.099034,0.096273,0.08879,0.011815,0.127985,0.011678,0.078494,0.040564
3165,0.052078,0.028417,0.093978,0.091872,0.088936,0.13006,0.040509,0.103515,0.06774,0.038459,0.011702,0.029555,0.140524,0.043516,0.03914
2901,0.154041,0.015292,0.056018,0.017798,0.097987,0.056531,0.127013,0.017855,0.141055,0.024478,0.018598,0.08655,0.027548,0.031587,0.127648
3280,0.035345,0.00589,0.076468,0.057037,0.029966,0.110288,0.04411,0.036558,0.079601,0.039551,0.13183,0.097189,0.023601,0.143637,0.08893
3016,0.019272,0.066819,0.085161,0.061363,0.082866,0.032835,0.081048,0.097023,0.073377,0.038328,0.07837,0.114303,0.077568,0.024282,0.067383
3291,0.060599,0.047618,0.081859,0.139129,0.021648,0.064338,0.131043,0.091691,0.002931,0.012395,0.050567,0.128552,0.054605,0.015425,0.0976
3109,0.025274,0.036613,0.012631,0.030207,0.133931,0.146499,0.105207,0.008157,0.13294,0.005192,0.077023,0.052022,0.055003,0.147283,0.032018
3015,0.078127,0.055232,0.067731,0.017722,0.039541,0.054206,0.077576,0.112313,0.08002,0.037924,0.011949,0.065331,0.122686,0.063767,0.115876
3274,0.091293,0.090028,0.041509,0.101628,0.063486,0.012083,0.026428,0.122643,0.010051,0.072821,0.078603,0.040175,0.058165,0.107054,0.084034
2888,0.111739,0.089791,0.061352,0.014695,0.0585,0.036363,0.132601,0.062287,0.02157,0.052454,0.035699,0.12618,0.053621,0.100896,0.042251
2908,0.129304,0.011324,0.001625,0.112454,0.06702,0.00619,0.137977,0.088596,0.088746,0.084309,0.001934,0.10042,0.063095,0.077336,0.029671
3311,0.001284,0.051547,0.035151,0.027525,0.115375,0.01791,0.013416,0.060157,0.036207,0.093608,0.17952,0.149464,0.06952,0.100259,0.049059
2961,0.103022,0.018535,0.060919,0.12616,0.028936,0.056641,0.058169,0.119955,0.117133,0.103538,0.006454,0.040189,0.013172,0.09478,0.052397
3257,0.066994,0.133059,0.008053,0.065281,0.047887,0.106647,0.048183,0.07644,0.005707,0.136871,0.053261,0.108211,0.018332,0.022557,0.102518
3242,0.127346,0.011489,0.020894,0.037695,0.093906,0.038748,0.126639,0.063101,0.125092,0.039595,0.112061,0.012196,0.034762,0.059843,0.096631
3145,0.120166,0.042794,0.027301,0.062161,0.020341,0.026852,0.0335,0.134146,0.067107,0.09525,0.106967,0.072351,0.03767,0.115755,0.037639
3456,0.023147,0.085546,0.059614,0.025683,0.086899,0.076058,0.029461,0.08118,0.008271,0.042467,0.055353,0.138979,0.068911,0.077706,0.140726
2957,0.116781,0.097517,0.07764,0.107859,0.00085,0.038167,0.068861,0.077612,0.062502,0.046181,0.000989,0.060505,0.10074,0.136218,0.007577
3328,0.039219,0.046093,0.067865,0.038802,0.01457,0.131921,0.106063,0.118934,0.138033,0.001834,0.046106,0.00859,0.062309,0.093391,0.08627
3201,0.119951,0.128998,0.00301,0.028522,0.078635,0.055456,0.036989,0.080324,0.056651,0.097013,0.035623,0.053793,0.00276,0.094905,0.127371
3261,0.077831,0.021348,0.144715,0.145842,0.0374,0.014321,0.017861,0.049352,0.037256,0.042132,0.056375,0.097433,0.121997,0.057752,0.078384
3088,0.14238,0.12603,0.002926,0.012818,0.043352,0.035989,0.089363,0.007959,0.150151,0.119869,0.093284,0.031761,0.02799,0.02842,0.087708
3154,0.010581,0.00253,0.013828,0.073278,0.018002,0.072354,0.136897,0.160676,0.027197,0.065636,0.01469,0.015277,0.149786,0.172546,0.066721
3528,0.063755,0.099073,0.060603,0.031905,0.10758,0.037729,0.02733,0.045272,0.094899,0.100442,0.078993,0.007967,0.064154,0.067263,0.113036
3554,0.072095,0.048011,0.038744,0.127941,0.045916,0.011296,0.009649,0.079743,0.018158,0.117502,0.107597,0.066445,0.091592,0.11206,0.053251
3123,0.103493,0.043718,0.094011,0.033729,0.072228,0.074471,0.085978,0.097295,0.02519,0.038236,0.072545,0.085115,0.070574,0.063548,0.03987
2856,0.058005,0.079572,0.068201,0.097391,0.043782,0.055537,0.065102,0.127065,0.076073,0.054364,0.021962,0.118199,0.015053,0.019714,0.099982
3022,0.107081,0.133578,0.070047,0.125633,0.061341,0.05446,0.053099,0.039366,0.054868,0.063984,0.038709,0.078283,0.008842,0.067528,0.043181
3226,0.133635,0.109692,0.083773,0.125203,0.012284,0.005255,0.050354,0.031128,0.129453,0.033392,0.071724,0.080537,0.087318,0.022353,0.0239
3381,0.110538,0.050647,0.079906,0.048504,0.033486,0.053217,0.043159,0.078386,0.002462,0.066349,0.129757,0.094613,0.097203,0.051926,0.059848
3085,0.028555,0.014509,0.106404,0.01434,0.035267,0.101091,0.00371,0.145803,0.110467,0.077944,0.059388,0.109559,0.119632,0.025737,0.047595
3071,0.041684,0.117241,0.074065,0.000702,0.037124,0.018032,0.12674,0.067537,0.171512,0.077148,0.071942,0.065938,0.102616,0.009002,0.018716
3113,0.056355,0.001585,0.110358,0.071542,0.117873,0.118052,0.083526,0.054845,0.102076,0.008496,0.043696,0.014626,0.11021,0.002936,0.103823
3042,0.118651,0.052133,0.07157,0.128511,0.114756,0.041718,0.025356,0.01539,0.052769,0.086161,0.092655,0.07132,0.039929,0.024138,0.064944
3181,0.070002,0.044352,0.088925,0.110196,0.072156,0.036612,0.106205,0.005477,0.050332,0.035177,0.090981,0.102576,0.062471,0.068613,0.055926
3406,0.00775,0.092436,0.054203,0.12731,0.08155,0.004351,0.135188,0.103336,0.039928,0.057217,0.014246,0.042202,0.079963,0.023345,0.136974
3480,0.105427,0.001337,0.099291,0.07701,0.055728,0.011953,0.116108,0.149407,0.051246,0.123441,0.028359,0.068327,0.099814,0.006702,0.00585
3244,0.074546,0.06222,0.052722,0.059001,0.098494,0.086663,0.000011,0.07876,0.033714,0.008655,0.116121,0.087014,0.040808,0.154277,0.046993
2947,0.102267,0.046323,0.111405,0.013003,0.108335,0.056047,0.004982,0.051599,0.060482,0.05205,0.123428,0.03518,0.120712,0.046556,0.06763
3408,0.094317,0.082772,0.015741,0.123957,0.072618,0.00098,0.016446,0.093914,0.045137,0.090488,0.128943,0.004587,0.114098,0.059944,0.056059
3125,0.094726,0.127233,0.138106,0.05848,0.016166,0.049459,0.101408,0.134457,0.06118,0.014192,0.011854,0.004329,0.075883,0.081517,0.031009
3193,0.048924,0.028939,0.078914,0.090981,0.071075,0.025132,0.105806,0.011314,0.023879,0.005171,0.123077,0.142692,0.062758,0.114694,0.066644
3091,0.104295,0.102707,0.052121,0.035723,0.091594,0.085875,0.040723,0.058469,0.069461,0.057382,0.075084,0.077717,0.090781,0.030133,0.027935
3468,0.086966,0.074952,0.041107,0.058266,0.135223,0.046414,0.049176,0.047243,0.023307,0.007031,0.019096,0.089289,0.108367,0.083045,0.130517
3195,0.108113,0.070354,0.05191,0.071928,0.033899,0.082842,0.056153,0.071285,0.090274,0.00418,0.124582,0.061702,0.075235,0.096313,0.001229
3536,0.113561,0.053401,0.082269,0.082268,0.071417,0.086627,0.059887,0.084948,0.077445,0.056741,0.005744,0.029786,0.099397,0.019672,0.076838
3286,0.073771,0.013915,0.092299,0.095248,0.132807,0.079757,0.081542,0.098756,0.000745,0.094955,0.104912,0.004523,0.031148,0.089154,0.00647
3427,0.008129,0.052603,0.035317,0.063665,0.114487,0.080662,0.046562,0.042236,0.085013,0.082964,0.109789,0.008946,0.10251,0.057968,0.109151
2988,0.111047,0.012913,0.119158,0.08402,0.026104,0.043755,0.08207,0.092502,0.02246,0.034798,0.041388,0.072971,0.064221,0.117531,0.07506
