@relation doc-subject

@attribute clusterID numeric
@attribute filename numeric
@attribute Subject0 numeric
@attribute Subject1 numeric
@attribute Subject2 numeric
@attribute Subject3 numeric
@attribute Subject4 numeric
@attribute Subject5 numeric
@attribute Subject6 numeric
@attribute Subject7 numeric
@attribute Subject8 numeric
@attribute Subject9 numeric
@attribute Subject10 numeric
@attribute Subject11 numeric
@attribute Subject12 numeric
@attribute Subject13 numeric
@attribute Subject14 numeric

@data
-1,3273,0.001144,0.032222,0.068902,0.028391,0.095063,0.035985,0.088628,0.142851,0.102683,0.027673,0.144081,0.08237,0.045101,0.009265,0.095642
-1,3069,0.049502,0.094173,0.010204,0.100078,0.007123,0.034642,0.089726,0.01875,0.100527,0.09025,0.098737,0.033128,0.133686,0.009108,0.130366
-1,2861,0.114827,0.115177,0.04162,0.026212,0.12779,0.033556,0.096503,0.079496,0.024216,0.03854,0.133394,0.00711,0.070133,0.046932,0.044496
-1,2949,0.114384,0.088011,0.134012,0.009083,0.125152,0.106395,0.06708,0.025358,0.008289,0.016038,0.083493,0.074487,0.030284,0.023529,0.094405
-1,2945,0.018008,0.097668,0.007522,0.061595,0.070406,0.04135,0.061255,0.012192,0.045443,0.046108,0.109663,0.115527,0.134556,0.045823,0.132887
-1,3317,0.077613,0.002206,0.06125,0.130412,0.03136,0.125598,0.001851,0.048136,0.005619,0.095275,0.072377,0.123869,0.127281,0.056915,0.040239
-1,3029,0.112793,0.06411,0.033591,0.056344,0.049399,0.040164,0.120385,0.117796,0.079775,0.030997,0.002846,0.062906,0.004562,0.104912,0.119419
-1,3338,0.084987,0.08924,0.08521,0.136151,0.026302,0.001013,0.133525,0.097249,0.024185,0.038185,0.116255,0.01383,0.023437,0.096758,0.033674
-1,3417,0.034513,0.075295,0.070764,0.035442,0.125617,0.112478,0.049458,0.00555,0.008477,0.034398,0.115571,0.073846,0.081019,0.123724,0.05385
-1,3138,0.046961,0.005606,0.018904,0.09598,0.120269,0.089467,0.029843,0.095099,0.122316,0.105,0.062732,0.08341,0.059052,0.048673,0.016686
-1,3206,0.023143,0.115997,0.028927,0.071298,0.060315,0.031547,0.035771,0.135495,0.095822,0.091655,0.129011,0.014607,0.054726,0.009881,0.101805
-1,3132,0.131038,0.113139,0.088958,0.077088,0.115485,0.120496,0.041131,0.013537,0.054892,0.03508,0.057492,0.004754,0.028734,0.021465,0.09671
-1,3445,0.115802,0.049905,0.13195,0.028016,0.019679,0.043371,0.090028,0.093301,0.014892,0.001274,0.191937,0.015732,0.016761,0.158598,0.028755
-1,3254,0.025778,0.000192,0.055869,0.06168,0.067362,0.016898,0.038689,0.10903,0.072135,0.103352,0.038229,0.048593,0.113322,0.127106,0.121765
-1,3095,0.082298,0.075423,0.034119,0.06463,0.032047,0.002847,0.089226,0.009896,0.075362,0.062447,0.071755,0.085041,0.034549,0.137549,0.142811
-1,3412,0.11149,0.031209,0.123827,0.103577,0.003991,0.120736,0.065066,0.004739,0.094715,0.059745,0.02893,0.102243,0.013252,0.022604,0.113874
-1,3285,0.121802,0.099845,0.042711,0.130068,0.123497,0.053348,0.023053,0.021023,0.057377,0.066374,0.061783,0.091968,0.026001,0.064478,0.016673
-1,2977,0.043606,0.141867,0.047915,0.091636,0.001342,0.133024,0.042855,0.004884,0.038147,0.025806,0.081875,0.009074,0.120452,0.072601,0.144916
-1,3361,0.015027,0.078052,0.02489,0.012923,0.112174,0.078324,0.073846,0.123733,0.101352,0.052625,0.044219,0.148977,0.100114,0.00886,0.024884
-1,2928,0.045281,0.077739,0.002816,0.143106,0.002541,0.023376,0.041448,0.029615,0.123352,0.064793,0.129444,0.034161,0.095499,0.062448,0.124383
-1,3148,0.065299,0.135305,0.049459,0.062106,0.048169,0.114521,0.088497,0.124903,0.008283,0.010285,0.103324,0.086137,0.008136,0.080363,0.015214
-1,3255,0.149514,0.006066,0.095067,0.133253,0.018751,0.036717,0.1086,0.077575,0.000148,0.121961,0.03347,0.006847,0.011844,0.07547,0.124719
-1,3296,0.047357,0.003512,0.00443,0.039415,0.127923,0.069314,0.101875,0.069086,0.056067,0.1181,0.078858,0.055491,0.045934,0.063605,0.119032
-1,3402,0.156623,0.13429,0.004189,0.003879,0.055135,0.033504,0.094735,0.013093,0.076137,0.055146,0.046233,0.013229,0.026216,0.118416,0.169174
-1,3297,0.002121,0.032631,0.107997,0.083023,0.136229,0.124047,0.117611,0.001074,0.005234,0.006899,0.08051,0.09825,0.024574,0.093781,0.086018
-1,3381,0.140007,0.140806,0.112615,0.006116,0.034952,0.015445,0.066017,0.059553,0.005674,0.005653,0.001635,0.079882,0.037371,0.188806,0.105469
-1,3068,0.022966,0.087532,0.058694,0.018653,0.079631,0.007008,0.126445,0.026448,0.073447,0.071233,0.040409,0.091677,0.112763,0.063879,0.119214
-1,3102,0.059394,0.015303,0.042688,0.007507,0.035515,0.029252,0.066913,0.106136,0.087916,0.077516,0.063841,0.088087,0.060609,0.127369,0.131953
-1,2990,0.007672,0.131556,0.06281,0.079406,0.115526,0.112711,0.02059,0.1628,0.152985,0.062567,0.000509,0.064828,0.011833,0.003887,0.010319
-1,2968,0.10446,0.056358,0.077566,0.033534,0.020556,0.086072,0.064881,0.010164,0.109499,0.13406,0.035775,0.114059,0.120827,0.013832,0.018357
-1,3054,0.094888,0.033055,0.000136,0.009723,0.10846,0.049687,0.061398,0.094743,0.086429,0.119586,0.100196,0.010241,0.059299,0.088614,0.083545
-1,3119,0.110831,0.1258,0.049118,0.072354,0.100721,0.024435,0.011739,0.101002,0.056229,0.089017,0.051678,0.007871,0.034892,0.048362,0.115951
-1,3012,0.081871,0.093818,0.088705,0.020054,0.127459,0.107729,0.100682,0.030111,0.09533,0.013043,0.081495,0.093949,0.053107,0.010142,0.002505
-1,2876,0.061074,0.070356,0.072072,0.006285,0.093392,0.114646,0.086983,0.118396,0.11898,0.09947,0.004873,0.02772,0.034407,0.005748,0.085598
-1,3140,0.048368,0.020816,0.11284,0.027638,0.121017,0.033217,0.018585,0.120842,0.116785,0.142892,0.049043,0.013789,0.046274,0.006525,0.121369
-1,3292,0.00353,0.035468,0.04443,0.113148,0.104613,0.07166,0.032767,0.10817,0.118315,0.101599,0.061222,0.051432,0.013533,0.126611,0.013502
-1,3243,0.031728,0.051308,0.039163,0.086125,0.09504,0.001696,0.034611,0.03422,0.002688,0.112626,0.094919,0.072144,0.114767,0.121907,0.107058
-1,3114,0.039558,0.104884,0.048331,0.128499,0.054949,0.012696,0.001747,0.00506,0.110735,0.143187,0.021201,0.096031,0.061086,0.062011,0.110025
-1,3337,0.135343,0.067637,0.029893,0.03545,0.008802,0.186457,0.052256,0.128515,0.076132,0.072585,0.014315,0.028628,0.101863,0.037113,0.025011
-1,2938,0.004145,0.094491,0.067602,0.083724,0.109932,0.019461,0.124469,0.013096,0.058526,0.004683,0.106972,0.057498,0.002623,0.128904,0.123873
-1,3313,0.080734,0.152318,0.046744,0.142675,0.014388,0.02455,0.048053,0.08296,0.10483,0.046448,0.045998,0.094707,0.088333,0.017547,0.009715
-1,3269,0.032801,0.070138,0.159364,0.03154,0.122922,0.099501,0.132997,0.021909,0.092804,0.009797,0.051691,0.05262,0.038342,0.041539,0.042037
-1,3086,0.055776,0.037798,0.111852,0.05481,0.084658,0.030383,0.001937,0.067816,0.088748,0.036415,0.019117,0.128918,0.127586,0.129879,0.024307
-1,3308,0.08023,0.039416,0.015399,0.00079,0.090412,0.101711,0.108872,0.008681,0.024652,0.105897,0.078555,0.070954,0.040818,0.103154,0.130459
-1,3447,0.119425,0.085419,0.034275,0.021231,0.019187,0.065054,0.135515,0.041865,0.054141,0.17219,0.055133,0.054901,0.01543,0.07508,0.051153
-1,3155,0.040659,0.118985,0.132282,0.01738,0.0772,0.066203,0.099811,0.009485,0.136396,0.042672,0.062503,0.002671,0.029844,0.069348,0.094561
-1,3222,0.012319,0.08451,0.073644,0.146634,0.129939,0.044104,0.065451,0.033653,0.145614,0.014476,0.10673,0.03262,0.033939,0.009921,0.066448
-1,3366,0.096808,0.048745,0.087292,0.00252,0.114332,0.086331,0.074603,0.058939,0.010745,0.004392,0.058445,0.097562,0.014083,0.109331,0.135875
-1,3016,0.025105,0.079777,0.003346,0.068337,0.100908,0.004453,0.061423,0.042202,0.102179,0.160834,0.131227,0.036271,0.014613,0.014924,0.1544
-1,3373,0.094882,0.010406,0.002007,0.102879,0.123629,0.086718,0.016171,0.112276,0.01657,0.149583,0.032426,0.097116,0.010736,0.117337,0.027265
-1,3272,0.082827,0.140426,0.002582,0.076543,0.056635,0.020605,0.000975,0.123208,0.135823,0.025734,0.133429,0.108913,0.057626,0.023865,0.010808
-1,3168,0.176465,0.055625,0.088587,0.058925,0.060106,0.026762,0.003263,0.022173,0.112915,0.00444,0.03785,0.09834,0.170854,0.054343,0.029351
-1,3408,0.021338,0.01341,0.103825,0.109555,0.11316,0.04055,0.053588,0.133194,0.068634,0.03592,0.019249,0.096507,0.112225,0.057547,0.021297
-1,3205,0.017056,0.042518,0.106992,0.085464,0.027159,0.127775,0.00771,0.085817,0.081266,0.13355,0.031134,0.078421,0.058059,0.092135,0.024943
-1,3060,0.100864,0.056272,0.036269,0.038509,0.023172,0.151719,0.056981,0.029849,0.043349,0.014166,0.027776,0.125819,0.013542,0.127012,0.1547
-1,2902,0.057488,0.113772,0.078122,0.022458,0.138598,0.047749,0.120727,0.042703,0.055898,0.125893,0.014998,0.042283,0.053453,0.075286,0.010574
-1,3187,0.119497,0.006983,0.076449,0.086512,0.117347,0.156495,0.078933,0.042081,0.056243,0.000462,0.079041,0.099847,0.058151,0.009711,0.012249
-1,2912,0.020123,0.011369,0.108148,0.128908,0.092513,0.062716,0.086079,0.00039,0.039793,0.024855,0.098959,0.057133,0.061506,0.091714,0.115797
0,3019,0.104033,0.062647,0.022942,0.044811,0.057733,0.017258,0.034667,0.073021,0.08807,0.088469,0.074041,0.049699,0.086612,0.082991,0.113006
0,3239,0.073036,0.052033,0.01808,0.085553,0.056918,0.108521,0.030693,0.09339,0.062329,0.099724,0.010174,0.007113,0.070264,0.089707,0.142466
-1,3198,0.032103,0.110292,0.040619,0.036572,0.073476,0.02062,0.149077,0.087503,0.006401,0.109188,0.086228,0.077992,0.111989,0.016087,0.041853
0,2868,0.03914,0.06544,0.016899,0.04844,0.006112,0.056127,0.081269,0.034558,0.069144,0.134813,0.124359,0.098202,0.085641,0.036638,0.103217
-1,2987,0.003853,0.059291,0.083872,0.047739,0.121215,0.118856,0.046087,0.075794,0.144979,0.071372,0.022678,0.138946,0.013386,0.017259,0.034671
0,3208,0.056544,0.030798,0.092285,0.089235,0.067211,0.023008,0.043134,0.08098,0.117248,0.058703,0.027088,0.100624,0.107856,0.023424,0.081861
-1,2976,0.045504,0.130642,0.048154,0.02909,0.053737,0.090551,0.064385,0.110771,0.012422,0.078278,0.032777,0.08449,0.091457,0.01183,0.115913
-1,2963,0.096402,0.099679,0.040046,0.087255,0.008547,0.005654,0.014777,0.032465,0.082871,0.048451,0.006037,0.113399,0.130303,0.100546,0.133569
0,3189,0.116732,0.033494,0.092193,0.123875,0.10335,0.029712,0.035812,0.098169,0.089272,0.035148,0.01157,0.094787,0.058589,0.024112,0.053184
0,3391,0.038654,0.091497,0.084065,0.040209,0.10557,0.06061,0.097997,0.054427,0.114822,0.042106,0.046815,0.036906,0.080198,0.085801,0.020323
0,2884,0.121323,0.053004,0.032082,0.055071,0.068852,0.132227,0.081882,0.084073,0.090756,0.006568,0.01921,0.103394,0.021537,0.08726,0.042761
0,3025,0.095435,0.034851,0.061042,0.019138,0.07371,0.061219,0.126809,0.12094,0.094096,0.059178,0.052354,0.028684,0.084555,0.003935,0.084056
0,2907,0.092093,0.081307,0.083457,0.094263,0.098275,0.063464,0.109514,0.067093,0.042586,0.015937,0.104214,0.037245,0.005519,0.05348,0.051554
-1,3466,0.068067,0.057627,0.042036,0.020478,0.068649,0.005157,0.114761,0.113249,0.109853,0.094189,0.120604,0.086648,0.00503,0.021151,0.072502
0,3228,0.090056,0.022155,0.076542,0.087392,0.07996,0.009226,0.114611,0.096258,0.103259,0.027354,0.088079,0.04685,0.026737,0.018468,0.113054
-1,3172,0.058897,0.121215,0.1239,0.07353,0.046543,0.040028,0.006801,0.025488,0.021891,0.096984,0.019676,0.097071,0.059805,0.072997,0.135175
-1,3274,0.093062,0.051286,0.126954,0.022957,0.043307,0.077034,0.110142,0.011439,0.13489,0.11753,0.085058,0.020429,0.017733,0.062055,0.026126
-1,3211,0.178808,0.074508,0.013054,0.108072,0.145491,0.005024,0.014347,0.137008,0.063256,0.002056,0.064376,0.013777,0.044213,0.132476,0.003535
-1,2927,0.143714,0.039162,0.020827,0.032775,0.11043,0.097906,0.035026,0.032143,0.111879,0.111221,0.052396,0.044916,0.064021,0.078273,0.025313
0,3088,0.060624,0.058263,0.087908,0.096557,0.105441,0.011487,0.11148,0.051025,0.051429,0.05302,0.088796,0.012857,0.079848,0.02553,0.105735
-1,3245,0.063029,0.057882,0.106602,0.006649,0.086416,0.088282,0.015726,0.067801,0.110432,0.078094,0.117666,0.013237,0.07905,0.10493,0.004203
-1,3044,0.063538,0.128892,0.005777,0.001002,0.018521,0.043631,0.083278,0.124142,0.043037,0.156634,0.032991,0.008022,0.08538,0.10883,0.096326
-1,3037,0.018782,0.068783,0.101225,0.054509,0.015524,0.094963,0.06634,0.033341,0.019223,0.043587,0.092705,0.011307,0.120597,0.143048,0.116067
0,3359,0.115556,0.07094,0.060223,0.015763,0.079184,0.054184,0.105958,0.054266,0.100507,0.124386,0.072909,0.03485,0.006035,0.017238,0.088001
0,3022,0.100272,0.079805,0.098331,0.043082,0.047263,0.05332,0.09863,0.003327,0.084072,0.085887,0.023673,0.05254,0.120404,0.048264,0.06113
0,3115,0.081843,0.090992,0.048192,0.053961,0.098828,0.048934,0.027463,0.015642,0.104253,0.062704,0.110381,0.060947,0.100194,0.005838,0.089829
0,3414,0.02908,0.056678,0.086507,0.038426,0.077927,0.079003,0.092804,0.056988,0.111432,0.02222,0.040683,0.11608,0.065121,0.100621,0.02643
0,3368,0.076631,0.065158,0.047352,0.056621,0.031078,0.028174,0.066633,0.090775,0.010419,0.012418,0.108348,0.083578,0.099269,0.114691,0.108857
0,2920,0.131874,0.025871,0.077856,0.081748,0.076358,0.03119,0.054915,0.083677,0.097926,0.080769,0.047466,0.082521,0.027067,0.053154,0.047607
-1,2991,0.03306,0.017432,0.078878,0.126286,0.097243,0.003771,0.068116,0.056511,0.092528,0.000021,0.015439,0.134531,0.114342,0.040651,0.121189
0,3275,0.024242,0.074915,0.11679,0.045388,0.101585,0.055965,0.091603,0.066288,0.084466,0.092724,0.03694,0.036364,0.039298,0.06922,0.064212
-1,2882,0.073726,0.008053,0.017501,0.032477,0.024503,0.14907,0.156253,0.028589,0.137633,0.015416,0.026907,0.147063,0.073725,0.004863,0.104222
0,3349,0.097511,0.105686,0.015507,0.067815,0.054225,0.061509,0.041126,0.097349,0.112952,0.015587,0.071078,0.019481,0.114073,0.101189,0.02491
0,3430,0.079483,0.060383,0.052763,0.029659,0.077093,0.044921,0.094047,0.09715,0.031858,0.095304,0.063531,0.06009,0.087826,0.078354,0.04754
0,3214,0.059906,0.123629,0.006215,0.066763,0.010356,0.125071,0.063411,0.099538,0.051799,0.066832,0.078318,0.018948,0.078919,0.060163,0.090133
0,2859,0.086122,0.101431,0.059731,0.078336,0.023572,0.038637,0.067303,0.064485,0.041388,0.104908,0.044634,0.100176,0.044978,0.086734,0.057566
0,3315,0.094744,0.035105,0.071831,0.07504,0.078169,0.10928,0.052904,0.060138,0.016701,0.06328,0.025624,0.041037,0.076362,0.086627,0.113156
-1,2871,0.090232,0.099804,0.036019,0.047485,0.031848,0.093262,0.092185,0.075757,0.114451,0.01171,0.092397,0.085718,0.109896,0.002724,0.016512
-1,2958,0.027392,0.142431,0.15025,0.014132,0.04736,0.119834,0.076713,0.003163,0.014908,0.043425,0.054896,0.076262,0.072897,0.041347,0.11499
-1,3333,0.135848,0.143132,0.033212,0.131843,0.000896,0.009907,0.041536,0.06801,0.039542,0.061329,0.034915,0.044688,0.069057,0.098262,0.087824
-1,2886,0.083286,0.077095,0.030889,0.078244,0.136069,0.068949,0.02688,0.030802,0.126894,0.04885,0.118682,0.046096,0.001835,0.00611,0.119318
-1,2866,0.056867,0.006996,0.118669,0.054975,0.054043,0.047295,0.060531,0.094216,0.116149,0.007675,0.118973,0.085521,0.015128,0.060949,0.102014
0,2906,0.017026,0.057732,0.018389,0.055929,0.073301,0.085304,0.084783,0.008982,0.081105,0.093327,0.043536,0.131107,0.076684,0.07846,0.094336
0,3121,0.106607,0.039218,0.043258,0.083544,0.117462,0.065806,0.032541,0.052695,0.084403,0.113211,0.002519,0.053966,0.068621,0.088129,0.04802
0,2951,0.084883,0.093355,0.068277,0.088335,0.075639,0.008376,0.06775,0.035485,0.023738,0.093429,0.040914,0.103936,0.100493,0.023705,0.091686
-1,2875,0.020734,0.123664,0.058844,0.002649,0.099508,0.038483,0.125419,0.034406,0.015768,0.074299,0.071099,0.046277,0.161074,0.100748,0.027028
0,3367,0.08044,0.012045,0.060984,0.057514,0.066057,0.073511,0.079276,0.08452,0.098272,0.074851,0.079544,0.068464,0.042331,0.094196,0.027997
-1,3237,0.091302,0.024187,0.087432,0.015104,0.105604,0.079921,0.047474,0.110912,0.028859,0.026788,0.097201,0.02361,0.107229,0.031167,0.123209
-1,2997,0.049927,0.025516,0.006127,0.139978,0.064752,0.109211,0.107719,0.046028,0.0853,0.090657,0.016055,0.074444,0.155059,0.009391,0.019836
-1,3092,0.030383,0.031603,0.012858,0.001208,0.038308,0.130344,0.046815,0.12346,0.030162,0.049036,0.106953,0.075652,0.065723,0.139229,0.118266
-1,3465,0.004735,0.036841,0.085924,0.052555,0.031532,0.03769,0.127426,0.084243,0.026618,0.095963,0.111295,0.146472,0.12221,0.032149,0.004347
0,3456,0.073017,0.085528,0.078787,0.091789,0.077195,0.020725,0.111485,0.076709,0.069973,0.026227,0.086108,0.056384,0.006312,0.066575,0.073186
-1,3241,0.033349,0.101041,0.008903,0.020045,0.002171,0.106462,0.058651,0.107198,0.049265,0.110701,0.081753,0.086425,0.102742,0.049259,0.082035
0,2910,0.06849,0.068582,0.037859,0.058852,0.019225,0.060682,0.081453,0.081811,0.128337,0.034627,0.083312,0.070498,0.007871,0.059268,0.139131
-1,2937,0.136804,0.066671,0.013578,0.080178,0.0164,0.095473,0.088659,0.021647,0.154286,0.097387,0.016005,0.077666,0.027532,0.103676,0.004038
-1,2956,0.138358,0.087948,0.098574,0.096821,0.07457,0.069004,0.08443,0.100707,0.118606,0.028545,0.007245,0.011152,0.050446,0.013211,0.020381
-1,3130,0.013053,0.057613,0.107016,0.066698,0.024933,0.026846,0.016181,0.096057,0.127491,0.115953,0.052349,0.117725,0.007475,0.143646,0.026964
0,3181,0.044866,0.076285,0.10943,0.03895,0.071482,0.047982,0.145759,0.094274,0.064122,0.059029,0.017516,0.079076,0.006284,0.079716,0.065229
-1,3236,0.097551,0.088882,0.057662,0.061086,0.106326,0.027769,0.17345,0.076665,0.05039,0.057322,0.057836,0.014542,0.098112,0.0032,0.029208
-1,2926,0.068519,0.037387,0.117428,0.086966,0.127593,0.007703,0.008369,0.039198,0.024254,0.061722,0.15512,0.08971,0.067593,0.089716,0.018721
0,3158,0.077007,0.036356,0.072714,0.102991,0.14692,0.047666,0.098356,0.049468,0.050271,0.03562,0.026056,0.105214,0.111691,0.007546,0.032123
0,3428,0.087619,0.048309,0.065093,0.079289,0.065861,0.023483,0.072552,0.067741,0.087945,0.072928,0.04692,0.099908,0.066059,0.053681,0.062613
0,3289,0.048711,0.113175,0.096922,0.07501,0.024814,0.091681,0.047027,0.074488,0.076728,0.048783,0.052453,0.081007,0.03459,0.028309,0.106303
-1,3406,0.099656,0.049557,0.083528,0.064698,0.123314,0.049469,0.09906,0.099927,0.108196,0.013251,0.037702,0.018915,0.114241,0.028816,0.00967
-1,2867,0.060895,0.056336,0.010821,0.073789,0.115583,0.008462,0.019527,0.052112,0.035917,0.147016,0.088505,0.146407,0.050072,0.070018,0.06454
0,2862,0.125431,0.025493,0.09608,0.080224,0.080935,0.07746,0.081917,0.097306,0.068684,0.055455,0.016096,0.01726,0.083752,0.0064,0.087507
-1,3226,0.129161,0.039135,0.109976,0.140335,0.156228,0.089636,0.033583,0.012077,0.046095,0.002465,0.046688,0.155707,0.015052,0.006137,0.017725
-1,3300,0.003871,0.040575,0.008418,0.124178,0.03567,0.034338,0.116469,0.073387,0.123539,0.11287,0.149279,0.102238,0.025497,0.018695,0.030973
0,3284,0.10096,0.086702,0.117913,0.128574,0.053923,0.052635,0.033901,0.096196,0.057623,0.010795,0.034805,0.050073,0.026226,0.102187,0.047488
-1,3080,0.076023,0.094514,0.05882,0.002961,0.001439,0.143635,0.059032,0.133168,0.032825,0.066682,0.05614,0.118638,0.011458,0.126163,0.018503
-1,3329,0.06618,0.110821,0.12341,0.015943,0.015264,0.104709,0.065186,0.078962,0.004183,0.101737,0.01155,0.090599,0.066794,0.100272,0.044389
0,3370,0.060802,0.119947,0.026076,0.035511,0.085095,0.033598,0.039532,0.056236,0.105266,0.061269,0.123289,0.05013,0.030329,0.100052,0.072869
-1,3150,0.073762,0.089939,0.16617,0.017906,0.038833,0.034845,0.012012,0.075285,0.074713,0.044819,0.154083,0.03396,0.08374,0.03476,0.065173
-1,2863,0.003647,0.129362,0.035887,0.018665,0.123005,0.104646,0.035323,0.028809,0.104006,0.133729,0.111592,0.096711,0.037193,0.00928,0.028146
-1,3023,0.028211,0.112426,0.102151,0.011706,0.067118,0.032815,0.108292,0.007613,0.139983,0.198284,0.034711,0.012439,0.02948,0.058771,0.056001
-1,3050,0.028377,0.033872,0.125278,0.092997,0.035845,0.0379,0.032817,0.050926,0.110217,0.041665,0.054898,0.097675,0.123771,0.01059,0.123173
-1,3197,0.156564,0.013706,0.124522,0.054075,0.154311,0.033943,0.008575,0.068155,0.003715,0.004587,0.118525,0.067039,0.020754,0.023466,0.148063
-1,3146,0.01725,0.103557,0.039947,0.007469,0.091108,0.072728,0.130406,0.070853,0.043975,0.080324,0.075278,0.011826,0.121798,0.087201,0.046281
-1,2891,0.158194,0.037585,0.130398,0.024678,0.095773,0.035744,0.062864,0.168865,0.022768,0.003854,0.041462,0.081764,0.001827,0.019278,0.114947
-1,3424,0.01226,0.116036,0.133009,0.008554,0.002978,0.084629,0.090079,0.121611,0.083728,0.122411,0.057913,0.028268,0.041917,0.058142,0.038464
0,3122,0.042208,0.061349,0.049265,0.011099,0.11855,0.051656,0.10811,0.0058,0.081302,0.063181,0.125309,0.079435,0.064245,0.096363,0.042129
-1,2965,0.082258,0.1089,0.008578,0.08891,0.120076,0.004547,0.024613,0.00563,0.093057,0.05337,0.088617,0.039451,0.061619,0.119667,0.100707
-1,3340,0.126133,0.050144,0.006584,0.019321,0.062311,0.117715,0.053587,0.000043,0.009328,0.149438,0.164254,0.027867,0.035228,0.149795,0.028251
-1,3341,0.135326,0.023198,0.003655,0.003597,0.089826,0.031132,0.049092,0.047899,0.055992,0.037317,0.136302,0.11132,0.120181,0.109438,0.045724
0,3109,0.101093,0.017853,0.054542,0.107831,0.015802,0.008037,0.091732,0.090811,0.018877,0.094698,0.104217,0.072799,0.05096,0.095227,0.075519
-1,3078,0.034837,0.020238,0.023986,0.077071,0.034917,0.018465,0.071429,0.088514,0.135677,0.101317,0.118209,0.012936,0.047789,0.115966,0.098647
-1,3416,0.090043,0.062498,0.016139,0.002516,0.089139,0.07806,0.094735,0.026431,0.05191,0.091929,0.066548,0.075258,0.1274,0.119299,0.008095
-1,3419,0.013984,0.06833,0.068148,0.122126,0.076348,0.056611,0.023144,0.009109,0.104542,0.123468,0.092961,0.027849,0.056882,0.033161,0.123338
0,2890,0.100811,0.082079,0.035845,0.047095,0.071959,0.09811,0.060096,0.002576,0.079958,0.092103,0.038146,0.07844,0.052816,0.060399,0.099568
-1,3347,0.127489,0.039903,0.049425,0.003863,0.078179,0.035391,0.084576,0.125305,0.07386,0.040251,0.050601,0.135974,0.021025,0.021342,0.112816
-1,3422,0.097684,0.022232,0.084753,0.034693,0.007221,0.050934,0.113594,0.08822,0.082696,0.117012,0.104968,0.01661,0.109937,0.008029,0.061416
0,3142,0.044043,0.045324,0.095003,0.055493,0.091823,0.057135,0.041234,0.094826,0.086426,0.090103,0.001102,0.046295,0.099012,0.077742,0.07444
-1,3011,0.007459,0.066912,0.000488,0.143873,0.059246,0.0597,0.027204,0.055593,0.034883,0.096637,0.014935,0.121878,0.078382,0.0935,0.13931
0,3013,0.070607,0.080968,0.091553,0.070485,0.031878,0.094282,0.072332,0.035619,0.080219,0.009061,0.062309,0.103157,0.022464,0.065185,0.10988
-1,3048,0.141307,0.011627,0.030218,0.048169,0.115701,0.070404,0.13867,0.00976,0.075442,0.011328,0.072008,0.023105,0.032709,0.140255,0.079297
-1,3177,0.091913,0.035842,0.032892,0.015424,0.076409,0.030858,0.038166,0.123181,0.007965,0.096842,0.044645,0.096443,0.103585,0.086545,0.119289
-1,3161,0.060205,0.125236,0.117647,0.024695,0.081074,0.045635,0.042307,0.03809,0.004568,0.150075,0.137044,0.021495,0.008764,0.087932,0.055233
-1,3110,0.075619,0.060529,0.060227,0.112231,0.078929,0.106588,0.025394,0.112117,0.00431,0.117563,0.007314,0.061123,0.085965,0.01108,0.081011
-1,3348,0.02739,0.095634,0.074035,0.098913,0.131017,0.09924,0.012373,0.067467,0.005436,0.042746,0.176834,0.031072,0.054735,0.039321,0.043786
-1,2948,0.035167,0.131872,0.057197,0.017171,0.129801,0.105579,0.053882,0.073306,0.00188,0.058379,0.071331,0.124773,0.122839,0.014342,0.002483
-1,3394,0.066002,0.092303,0.002332,0.056762,0.104341,0.065129,0.106189,0.024142,0.124009,0.002535,0.1005,0.007558,0.06245,0.110192,0.075555
0,3258,0.04947,0.115039,0.107607,0.05577,0.02923,0.080498,0.086743,0.11944,0.048633,0.049527,0.044829,0.03583,0.032124,0.036318,0.108941
-1,3232,0.079172,0.134422,0.147711,0.005271,0.044681,0.00873,0.082394,0.041869,0.029499,0.088306,0.007856,0.123318,0.06599,0.017666,0.123115
0,3323,0.095102,0.075841,0.037646,0.097072,0.035967,0.062969,0.027788,0.067618,0.126513,0.05817,0.000665,0.110532,0.052493,0.073702,0.077923
0,3039,0.105819,0.07381,0.091252,0.010284,0.096773,0.059914,0.034107,0.089601,0.093525,0.052611,0.07134,0.071547,0.029424,0.033832,0.08616
-1,3034,0.132296,0.053778,0.026722,0.104785,0.114834,0.000325,0.082711,0.060946,0.005563,0.09287,0.056544,0.023553,0.108662,0.073747,0.062664
-1,3355,0.047789,0.028008,0.059511,0.032768,0.008662,0.151225,0.032282,0.12929,0.108564,0.070952,0.013964,0.038976,0.10672,0.04413,0.12716
-1,3468,0.043191,0.05029,0.046239,0.033423,0.12177,0.121612,0.108944,0.111363,0.024017,0.118844,0.01474,0.008701,0.045279,0.097176,0.05441
-1,3032,0.064852,0.159375,0.05159,0.103154,0.053053,0.103241,0.094136,0.041525,0.039045,0.031146,0.013197,0.049422,0.028992,0.046768,0.120504
0,3238,0.02374,0.065182,0.099282,0.11639,0.044466,0.115167,0.045673,0.009777,0.056574,0.12336,0.06351,0.014633,0.085156,0.041623,0.095467
-1,3409,0.133136,0.128304,0.087866,0.07686,0.042204,0.037234,0.050899,0.028196,0.062053,0.018171,0.060087,0.103659,0.004904,0.024123,0.142304
-1,3413,0.001673,0.045035,0.045829,0.138558,0.092342,0.061809,0.048718,0.009222,0.053501,0.139669,0.07819,0.027859,0.081715,0.059748,0.116132
